"race_id","着順","馬番","馬","性","齢","斤量","騎手","走破時間","通過順","上がり","人気","オッズ","体重","体重変化","レース名","日付","開催","クラス","芝・ダート","距離","回り","馬場","天気","場id","場名"
"202405010111","9","2","シュヴァリエローズ","1","6","57","三浦皇成","118.2","'10-10-10","34.0","6","47.6","466","+4","白富士ステークス(L)","","","","1","2000","0","","1","05",""
"202405010111","10","3","カレンシュトラウス","1","7","58","藤懸貴志","118.3","'12-12-12","33.8","10","98.3","524","+4","白富士ステークス(L)","","","","1","2000","0","","1","05",""
"202405010111","11","4","レインフロムヘヴン","1","6","57","キング","118.4","'10-10-10","34.2","4","16.4","454","+4","白富士ステークス(L)","","","","1","2000","0","","1","05",""
"202405010111","12","11","パクスオトマニカ","1","4","56","菅原明良","119.0","'1-1-1","35.9","8","55.4","486","+14","白富士ステークス(L)","","","","1","2000","0","","1","05",""
"202405010112","1","3","コスモシャングリラ","0","4","55","横山武史","107.5","'11-11-11","33.1","3","6.3","446","+18","4歳以上1勝クラス","","","","1","1800","0","","1","05",""
"202405010112","2","10","ホウオウムサシ","1","4","57","石川裕紀","107.6","'13-13-12","33.1","1","2.1","452","+6","4歳以上1勝クラス","","","","1","1800","0","","1","05",""
"202405010112","3","11","ラパンラピッド","1","4","57","菅原明良","107.6","'2-2-2","33.9","11","59.1","492","+8","4歳以上1勝クラス","","","","1","1800","0","","1","05",""
"202405010112","4","2","レシプロシティ","0","4","55","田辺裕信","107.6","'8-8-8","33.5","6","16.5","454","0","4歳以上1勝クラス","","","","1","1800","0","","1","05",""
"202405010112","5","4","ハーエクセレンシー","0","4","55","杉原誠人","107.6","'5-4-4","33.7","9","40.1","430","+2","4歳以上1勝クラス","","","","1","1800","0","","1","05",""
"202405010112","6","8","マイネルカンパーナ","1","4","57","松岡正海","107.6","'5-4-7","33.6","8","38.8","414","+8","4歳以上1勝クラス","","","","1","1800","0","","1","05",""
"202405010112","7","12","エメリヨン","0","4","55","横山和生","107.8","'8-8-10","33.5","4","9.0","458","+8","4歳以上1勝クラス","","","","1","1800","0","","1","05",""
"202405010112","8","6","スーパーマン","1","4","57","石橋脩","107.9","'1-1-1","34.3","13","100.0","500","0","4歳以上1勝クラス","","","","1","1800","0","","1","05",""
"202405010112","9","14","バーミリオンクリフ","1","5","58","キングス","107.9","'15-14-14","33.3","10","44.3","486","-6","4歳以上1勝クラス","","","","1","1800","0","","1","05",""
"202405010112","10","7","エイジアンスター","1","4","57","嶋田純次","108.0","'5-4-4","34.1","15","293.7","514","+6","4歳以上1勝クラス","","","","1","1800","0","","1","05",""
"202405010112","11","13","ウインアチーヴ","1","4","57","三浦皇成","108.0","'11-12-12","33.5","5","10.4","502","-2","4歳以上1勝クラス","","","","1","1800","0","","1","05",""
"202405010112","12","5","ハリケーンリッジ","0","4","55","津村明秀","108.1","'16-16-14","33.4","2","5.2","434","+4","4歳以上1勝クラス","","","","1","1800","0","","1","05",""
"202405010112","13","9","アオイゴールドワン","1","5","58","木幡巧也","108.1","'8-8-8","34.0","14","137.9","484","-4","4歳以上1勝クラス","","","","1","1800","0","","1","05",""
"202405010112","14","1","ロゴデザイン","1","4","57","吉田豊","108.5","'14-15-14","33.8","16","392.5","502","+3","4歳以上1勝クラス","","","","1","1800","0","","1","05",""
"202405010112","15","15","シエロエスティーボ","1","4","57","大野拓弥","108.6","'3-3-2","34.9","12","69.0","490","+6","4歳以上1勝クラス","","","","1","1800","0","","1","05",""
"202405010112","16","16","シルバースペード","1","4","54","小林勝太","108.6","'3-4-4","34.7","7","27.0","488","+20","4歳以上1勝クラス","","","","1","1800","0","","1","05",""
"202406010101","1","14","サンディブロンド","0","3","55","戸崎圭太","72.6","'2-2","38.5","3","4.2","466","-12","3歳未勝利","","","","0","1200","1","","1","06",""
"202406010101","2","7","マイネルディレクト","1","3","57","丹内祐次","72.8","'5-4","38.1","5","8.4","496","+6","3歳未勝利","","","","0","1200","1","","1","06",""
"202406010101","3","16","セイウンチドリ","0","3","55","三浦皇成","73.2","'5-4","38.6","6","15.3","446","-6","3歳未勝利","","","","0","1200","1","","1","06",""
"202406010101","4","4","グリントリッター","1","3","57","石川裕紀","73.2","'4-4","38.7","2","3.9","420","+2","3歳未勝利","","","","0","1200","1","","1","06",""
"202406010101","5","12","マニーブルース","1","3","57","吉田豊","73.3","'8-7","38.1","9","50.9","458","+4","3歳未勝利","","","","0","1200","1","","1","06",""
"202406010101","6","15","ニシノリピート","0","3","55","田辺裕信","73.7","'8-8","38.5","8","42.5","462","0","3歳未勝利","","","","0","1200","1","","1","06",""
"202406010101","7","2","ミッキードラマー","1","3","57","菊沢一樹","73.7","'1-1","39.8","4","7.8","528","+4","3歳未勝利","","","","0","1200","1","","1","06",""
"202406010101","8","11","イデアガウディ","1","3","57","横山武史","73.9","'2-2","39.9","1","3.3","484","+6","3歳未勝利","","","","0","1200","1","","1","06",""
"202406010101","9","9","サナダ","1","3","56","佐々木大","74.1","'5-8","39.4","7","15.8","486","0","3歳未勝利","","","","0","1200","1","","1","06",""
"202406010101","10","13","クインタレッリ","1","3","56","永野猛蔵","74.6","'12-12","38.0","12","125.7","502","+10","3歳未勝利","","","","0","1200","1","","1","06",""
"202406010101","11","10","ダイシンペルル","0","3","55","大野拓弥","74.8","'14-14","37.9","14","269.0","468","+6","3歳未勝利","","","","0","1200","1","","1","06",""
"202406010101","12","8","スターリーアイド","1","3","53","小林美駒","74.9","'11-11","38.8","10","84.6","440","+8","3歳未勝利","","","","0","1200","1","","1","06",""
"202406010101","13","5","ラスジャン","1","3","57","内田博幸","75.3","'12-12","38.7","11","107.1","460","-4","3歳未勝利","","","","0","1200","1","","1","06",""
"202406010101","14","3","エテルノアキーロ","1","3","57","黛弘人","76.2","'15-15","39.0","16","422.9","456","-4","3歳未勝利","","","","0","1200","1","","1","06",""
"202406010101","15","6","ツクバアプローズ","0","3","55","柴田大知","76.2","'10-10","40.9","13","235.8","476","+8","3歳未勝利","","","","0","1200","1","","1","06",""
"202406010101","16","1","コーストガード","1","3","54","佐藤翔馬","76.8","'15-15","39.6","15","421.5","470","+2","3歳未勝利","","","","0","1200","1","","1","06",""
"202406010102","1","12","ファイントパーズ","0","3","51","小林美駒","116.0","'1-1-1-1","39.6","3","7.3","460","-10","3歳未勝利","","","","0","1800","1","","1","06",""
"202406010102","2","7","ゴールドアローン","0","3","55","野中悠太","116.4","'2-2-2-2","39.8","8","43.3","456","-2","3歳未勝利","","","","0","1800","1","","1","06",""
"202406010102","3","11","カフェアローロ","0","3","54","永野猛蔵","116.4","'9-8-5-4","39.3","5","14.7","494","+4","3歳未勝利","","","","0","1800","1","","1","06",""
"202406010102","4","14","カピリナ","0","3","55","戸崎圭太","116.5","'2-3-3-2","39.8","2","3.0","468","-8","3歳未勝利","","","","0","1800","1","","1","06",""
"202406010102","5","6","セージグリーン","0","3","54","佐々木大","116.7","'6-6-5-6","39.6","1","2.1","472","-6","3歳未勝利","","","","0","1800","1","","1","06",""
"202406010102","6","5","ビーナスライズ","0","3","54","原優介","116.9","'10-10-9-7","39.5","4","10.8","480","-4","3歳未勝利","","","","0","1800","1","","1","06",""
"202406010102","7","9","ラブショック","0","3","52","水沼元輝","117.1","'14-14-14-8","39.0","14","216.8","470","+8","3歳未勝利","","","","0","1800","1","","1","06",""
"202406010102","8","8","ファーマシャイン","0","3","52","小林勝太","118.9","'12-13-13-8","40.9","16","505.5","440","-2","3歳未勝利","","","","0","1800","1","","1","06",""
"202406010102","9","15","マツリボタン","0","3","53","小林凌大","119.3","'14-14-11-11","41.6","11","125.9","450","-2","3歳未勝利","","","","0","1800","1","","1","06",""
"202406010102","10","10","アートハラン","0","3","55","キング","119.6","'8-8-9-11","42.2","10","102.7","442","+4","3歳未勝利","","","","0","1800","1","","1","06",""
"202406010102","11","1","マーゴットエクラ","0","3","55","丸田恭介","119.7","'5-5-7-8","42.5","12","152.8","458","-2","3歳未勝利","","","","0","1800","1","","1","06",""
"202406010102","12","4","クインズスピカ","0","3","55","江田照男","120.2","'2-3-3-4","43.5","6","18.1","466","+12","3歳未勝利","","","","0","1800","1","","1","06",""
"202406010102","13","16","ウインアリス","0","3","55","キングス","120.8","'12-11-12-14","42.9","7","28.2","460","+8","3歳未勝利","","","","0","1800","1","","1","06",""
"202406010102","14","3","ミルフルール","0","3","55","伊藤工真","120.8","'16-16-15-15","41.1","15","361.9","482","-4","3歳未勝利","","","","0","1800","1","","1","06",""
"202406010102","15","13","オーシンダイヤ","0","3","55","津村明秀","121.7","'6-6-7-13","44.5","13","177.4","448","-6","3歳未勝利","","","","0","1800","1","","1","06",""
"202406010102","16","2","ニシノフルール","0","3","55","大野拓弥","123.2","'10-11-15-16","43.6","9","49.5","460","0","3歳未勝利","","","","0","1800","1","","1","06",""
"202406010103","1","15","フェデラルスタイル","0","3","55","津村明秀","73.5","'5-5","38.2","5","11.2","388","0","3歳新馬","","","","0","1200","1","","1","06",""
"202406010103","2","12","マンウォル","0","3","55","菊沢一樹","73.5","'7-8","37.8","4","7.7","434","0","3歳新馬","","","","0","1200","1","","1","06",""
"202406010103","3","5","ミューシグ","0","3","55","黛弘人","73.9","'10-10","37.4","14","121.5","472","0","3歳新馬","","","","0","1200","1","","1","06",""
"202406010103","4","4","ジェットブレイク","1","3","57","内田博幸","73.9","'3-3","38.9","6","16.3","488","0","3歳新馬","","","","0","1200","1","","1","06",""
"202406010103","5","8","ヒカルエリザベス","0","3","55","的場勇人","74.2","'1-1","39.5","12","66.2","478","0","3歳新馬","","","","0","1200","1","","1","06",""
"202406010103","6","10","マンマミーア","1","3","57","柴田大知","74.5","'3-3","39.5","3","4.9","466","0","3歳新馬","","","","0","1200","1","","1","06",""
"202406010103","7","11","ニシノデスティーノ","1","3","55","小林脩斗","74.6","'6-8","39.1","9","38.8","468","0","3歳新馬","","","","0","1200","1","","1","06",""
"202406010103","8","3","ケイティブルーム","0","3","52","小林勝太","74.7","'7-6","39.0","13","88.8","444","0","3歳新馬","","","","0","1200","1","","1","06",""
"202406010103","9","16","ホウオウバラード","1","3","57","吉田豊","74.7","'2-2","40.0","7","18.4","408","0","3歳新馬","","","","0","1200","1","","1","06",""
"202406010103","10","9","ビアメントブラスト","0","3","55","木幡巧也","74.7","'7-6","39.1","8","37.8","448","0","3歳新馬","","","","0","1200","1","","1","06",""
"202406010103","11","7","ソウテンノヒカリ","1","3","55","藤田菜七","75.1","'12-13","37.7","1","3.0","470","0","3歳新馬","","","","0","1200","1","","1","06",""
"202406010103","12","13","ユズノキ","0","3","55","ピーヒュ","75.3","'14-14","37.5","2","3.9","456","0","3歳新馬","","","","0","1200","1","","1","06",""
"202406010103","13","14","アイリータイム","0","3","55","荻野極","75.4","'12-12","38.1","10","48.6","494","0","3歳新馬","","","","0","1200","1","","1","06",""
"202406010103","14","2","エルキーオ","1","3","57","大野拓弥","75.7","'15-14","37.1","11","62.0","482","0","3歳新馬","","","","0","1200","1","","1","06",""
"202406010103","15","6","キャラメルコード","0","3","55","杉原誠人","75.7","'11-11","38.6","15","181.5","390","0","3歳新馬","","","","0","1200","1","","1","06",""
"202406010103","取","1","ガラスノイチゴ","0","3","55","武士沢友","","","","","---","計不","","3歳新馬","","","","0","1200","1","","1","06",""
"202406010104","1","4","マコタイガ","1","3","57","吉田豊","117.8","'6-7-2-2","39.8","11","58.6","496","0","3歳新馬","","","","0","1800","1","","1","06",""
"202406010104","2","5","ラブラドライト","1","3","55","小林脩斗","117.9","'5-4-5-5","39.8","13","117.6","472","0","3歳新馬","","","","0","1800","1","","1","06",""
"202406010104","3","2","タイキオナード","1","3","56","原優介","118.1","'9-8-7-7","39.3","6","13.9","478","0","3歳新馬","","","","0","1800","1","","1","06",""
"202406010104","4","14","プラチナバンド","1","3","57","大野拓弥","118.2","'10-10-8-8","39.1","5","13.5","516","0","3歳新馬","","","","0","1800","1","","1","06",""
"202406010104","5","9","レッドスフェーン","1","3","57","ピーヒュ","118.2","'6-4-5-5","40.1","3","7.9","436","0","3歳新馬","","","","0","1800","1","","1","06",""
"202406010104","6","16","カミノケンシン","1","3","55","小林凌大","118.9","'12-12-10-10","39.4","14","130.2","474","0","3歳新馬","","","","0","1800","1","","1","06",""
"202406010104","7","10","キツネノヨメイリ","0","3","55","菅原明良","119.0","'2-2-2-2","41.0","4","8.7","492","0","3歳新馬","","","","0","1800","1","","1","06",""
"202406010104","8","3","ネオクラウン","1","3","57","津村明秀","119.3","'1-1-1-1","41.4","10","43.4","484","0","3歳新馬","","","","0","1800","1","","1","06",""
"202406010104","9","1","ノアファラオ","1","3","57","柴田善臣","119.5","'11-10-11-10","39.7","15","148.6","450","0","3歳新馬","","","","0","1800","1","","1","06",""
"202406010104","10","8","ビッグロゴスルーフ","1","3","57","柴田大知","119.5","'12-12-11-12","39.7","12","96.2","486","0","3歳新馬","","","","0","1800","1","","1","06",""
"202406010104","11","13","タルマイサン","1","3","54","小林勝太","119.7","'15-15-13-13","39.8","7","15.4","470","0","3歳新馬","","","","0","1800","1","","1","06",""
"202406010104","12","7","リムショット","1","3","57","キングス","119.8","'14-12-14-13","39.7","8","20.3","524","0","3歳新馬","","","","0","1800","1","","1","06",""
"202406010104","13","15","ヴェサリウス","1","3","57","丹内祐次","119.8","'3-2-2-2","41.8","1","2.6","476","0","3歳新馬","","","","0","1800","1","","1","06",""
"202406010104","14","11","サザンクーガー","1","3","53","小林美駒","119.9","'8-8-8-9","40.8","9","34.2","500","0","3歳新馬","","","","0","1800","1","","1","06",""
"202406010104","15","6","エコロブレード","1","3","57","横山武史","120.0","'4-4-16-16","39.4","2","3.7","440","0","3歳新馬","","","","0","1800","1","","1","06",""
"202406010104","16","12","ダンシングボビー","1","3","57","伴啓太","120.0","'15-15-14-15","40.0","16","162.1","486","0","3歳新馬","","","","0","1800","1","","1","06",""
"202406010105","1","15","ミッキーラッキー","1","3","57","キング","119.8","'2-2-2-2","35.4","1","2.8","550","+4","3歳未勝利","","","","1","2000","1","","1","06",""
"202406010105","2","2","マイネルモメンタム","1","3","57","石川裕紀","119.8","'6-5-6-5","34.9","4","7.3","470","+2","3歳未勝利","","","","1","2000","1","","1","06",""
"202406010105","3","7","ウイントレメンデス","1","3","57","横山武史","119.8","'1-1-1-1","35.5","3","4.4","480","+4","3歳未勝利","","","","1","2000","1","","1","06",""
"202406010105","4","10","ウォータースケイプ","1","3","57","戸崎圭太","120.3","'3-5-5-3","35.6","2","4.2","554","-2","3歳未勝利","","","","1","2000","1","","1","06",""
"202406010105","5","16","ハイラント","1","3","57","北村宏司","120.4","'6-7-7-6","35.4","11","306.7","430","0","3歳未勝利","","","","1","2000","1","","1","06",""
"202406010105","6","12","エラン","1","3","57","ピーヒュ","120.5","'9-10-9-7","35.3","9","66.9","452","+2","3歳未勝利","","","","1","2000","1","","1","06",""
"202406010105","7","1","ジーティーオウジャ","1","3","57","キングス","120.6","'11-7-8-7","35.5","8","34.3","518","+6","3歳未勝利","","","","1","2000","1","","1","06",""
"202406010105","8","5","レディマキシマ","0","3","55","丹内祐次","120.7","'3-3-3-3","36.1","7","20.6","480","-6","3歳未勝利","","","","1","2000","1","","1","06",""
"202406010105","9","13","イモータルバード","1","3","57","津村明秀","121.0","'9-10-11-10","35.5","6","19.8","476","-2","3歳未勝利","","","","1","2000","1","","1","06",""
"202406010105","10","6","フェスティヴカレン","0","3","55","江田照男","121.3","'6-7-9-10","36.0","15","489.1","448","-6","3歳未勝利","","","","1","2000","1","","1","06",""
"202406010105","11","4","ネクタール","0","3","52","佐藤翔馬","121.3","'15-16-16-15","34.7","16","501.7","406","-6","3歳未勝利","","","","1","2000","1","","1","06",""
"202406010105","12","3","マイネルガンナー","1","3","57","柴田大知","121.3","'14-13-13-14","35.7","10","162.1","460","+12","3歳未勝利","","","","1","2000","1","","1","06",""
"202406010105","13","14","フォローウィンド","1","3","57","三浦皇成","121.4","'15-15-13-10","35.8","5","7.3","510","+14","3歳未勝利","","","","1","2000","1","","1","06",""
"202406010105","14","9","ハルノドゥミプリエ","0","3","54","秋山稔樹","122.2","'11-12-11-10","36.7","13","444.3","446","-12","3歳未勝利","","","","1","2000","1","","1","06",""
"202406010105","15","8","ゴールデンスロープ","1","3","56","永野猛蔵","123.5","'3-3-3-7","38.9","17","530.0","444","+10","3歳未勝利","","","","1","2000","1","","1","06",""
"202406010105","16","17","プティキャドウ","0","3","54","原優介","124.4","'13-13-15-16","38.0","12","401.2","370","-6","3歳未勝利","","","","1","2000","1","","1","06",""
"202406010105","17","11","キラーインキラーズ","1","3","53","小林美駒","134.4","'17-17-17-17","45.1","14","485.3","418","+4","3歳未勝利","","","","1","2000","1","","1","06",""
"202406010106","1","11","ルーラーリッチ","1","4","57","菅原明良","156.5","'10-10-7-4","38.5","1","3.0","486","-2","4歳以上1勝クラス","","","","0","2400","1","","1","06",""
"202406010106","2","6","ダスク","1","4","57","武藤雅","157.1","'6-6-3-2","39.6","6","11.2","466","0","4歳以上1勝クラス","","","","0","2400","1","","1","06",""
"202406010106","3","2","トゥザヒロイン","0","5","56","杉原誠人","157.2","'7-7-5-4","39.6","9","56.5","530","0","4歳以上1勝クラス","","","","0","2400","1","","1","06",""
"202406010106","4","12","キガサ","0","5","56","柴田大知","157.7","'15-15-13-13","39.0","8","39.1","446","+6","4歳以上1勝クラス","","","","0","2400","1","","1","06",""
"202406010106","5","3","コトブキヘスペラス","1","4","57","江田照男","157.7","'13-13-10-10","39.4","10","62.1","452","0","4歳以上1勝クラス","","","","0","2400","1","","1","06",""
"202406010106","6","9","デリシュレーヌ","0","6","56","吉田豊","157.8","'14-14-13-13","39.2","4","8.6","490","+4","4歳以上1勝クラス","","","","0","2400","1","","1","06",""
"202406010106","7","8","ゴンドワナ","1","4","56","横山琉人","158.0","'8-8-7-8","40.1","15","247.7","496","0","4歳以上1勝クラス","","","","0","2400","1","","1","06",""
"202406010106","8","1","クロスザルビコン","1","7","55","小林勝太","158.1","'5-5-5-4","40.5","2","3.1","460","0","4歳以上1勝クラス","","","","0","2400","1","","1","06",""
"202406010106","9","13","クラウンローゼン","1","4","56","原優介","158.1","'11-11-10-10","39.7","13","145.7","488","+8","4歳以上1勝クラス","","","","0","2400","1","","1","06",""
"202406010106","10","5","ポンサン","1","4","57","横山和生","158.4","'16-16-10-10","40.1","7","14.6","484","0","4歳以上1勝クラス","","","","0","2400","1","","1","06",""
"202406010106","11","4","リネンマンボ","1","4","57","草野太郎","158.7","'8-8-7-7","40.7","16","429.6","464","+4","4歳以上1勝クラス","","","","0","2400","1","","1","06",""
"202406010106","12","10","サトノバトラー","1","6","58","キング","159.1","'2-2-1-1","41.7","5","9.2","504","+8","4歳以上1勝クラス","","","","0","2400","1","","1","06",""
"202406010106","13","15","クリスプブリーズ","1","4","56","佐々木大","159.8","'2-2-2-2","42.4","12","106.3","514","+4","4歳以上1勝クラス","","","","0","2400","1","","1","06",""
"202406010106","14","7","パワーエンブレム","1","5","58","宮崎北斗","159.8","'11-11-16-15","41.0","14","170.2","506","+4","4歳以上1勝クラス","","","","0","2400","1","","1","06",""
"202406010106","15","14","アオイゴールドワン","1","5","58","木幡巧也","160.6","'4-4-3-8","43.1","3","8.3","488","+16","4歳以上1勝クラス","","","","0","2400","1","","1","06",""
"202406010106","16","16","サプライズビュー","1","6","58","ピーヒュ","166.6","'1-1-13-16","47.9","11","78.4","506","-2","4歳以上1勝クラス","","","","0","2400","1","","1","06",""
"202406010109","1","8","アドマイヤハレー","1","6","58","丹内祐次","131.8","'7-7-2-2","34.9","5","12.7","474","+10","迎春ステークス(3勝)","","","","1","2200","1","","1","06",""
"202406010109","2","2","ジオフロント","1","6","58","ピーヒュ","132.0","'2-2-3-3","34.6","2","5.6","466","-4","迎春ステークス(3勝)","","","","1","2200","1","","1","06",""
"202406010109","3","7","サンセットクラウド","1","5","58","横山武史","132.1","'5-5-5-4","34.2","3","6.7","462","0","迎春ステークス(3勝)","","","","1","2200","1","","1","06",""
"202406010109","4","3","セイウンプラチナ","1","5","58","原優介","132.2","'1-1-1-1","35.9","6","18.9","526","+12","迎春ステークス(3勝)","","","","1","2200","1","","1","06",""
"202406010109","5","1","ビューティーウェイ","0","6","56","菅原明良","132.2","'5-5-6-6","34.0","4","6.7","442","-2","迎春ステークス(3勝)","","","","1","2200","1","","1","06",""
"202406010109","6","6","ダニーデン","1","4","57","戸崎圭太","132.2","'4-3-4-4","34.6","1","1.5","502","-10","迎春ステークス(3勝)","","","","1","2200","1","","1","06",""
"202406010109","7","4","ラーテル","1","4","57","丸田恭介","133.4","'3-3-6-7","35.1","7","158.5","466","0","迎春ステークス(3勝)","","","","1","2200","1","","1","06",""
"202406010109","取","5","ロードプレジール","1","6","58","三浦皇成","","","","","---","計不","","迎春ステークス(3勝)","","","","1","2200","1","","1","06",""
"202406010110","1","1","キャプテンシー","1","3","57","キング","92.5","'1-1-1","34.6","2","3.8","462","0","ジュニアカップ(L)","","","","1","1600","1","","1","06",""
"202406010110","2","4","チャンネルトンネル","1","3","57","松岡正海","92.9","'2-3-3","34.7","5","10.4","484","+16","ジュニアカップ(L)","","","","1","1600","1","","1","06",""
"202406010110","3","3","ポッドテオ","1","3","57","北村宏司","93.1","'6-3-5","34.8","1","3.6","470","0","ジュニアカップ(L)","","","","1","1600","1","","1","06",""
"202406010110","4","2","アレンジャー","1","3","57","横山典弘","93.1","'6-6-6","34.6","8","15.1","472","+8","ジュニアカップ(L)","","","","1","1600","1","","1","06",""
"202406010110","5","6","ソニックライン","1","3","57","キングス","93.1","'9-6-8","34.5","4","6.1","496","+4","ジュニアカップ(L)","","","","1","1600","1","","1","06",""
"202406010110","6","9","エイムフォーエース","1","3","57","本田正重","93.3","'10-10-10","33.5","10","268.5","434","-9","ジュニアカップ(L)","","","","1","1600","1","","1","06",""
"202406010110","7","8","シンドリームシン","1","3","57","田辺裕信","93.9","'6-9-8","35.2","6","14.0","472","-8","ジュニアカップ(L)","","","","1","1600","1","","1","06",""
"202406010110","8","5","チザルピーノ","1","3","57","佐々木大","93.9","'4-6-6","35.4","9","21.1","476","-2","ジュニアカップ(L)","","","","1","1600","1","","1","06",""
"202406010110","9","7","ボーモンド","1","3","57","戸崎圭太","94.2","'4-3-3","36.0","3","4.9","484","+6","ジュニアカップ(L)","","","","1","1600","1","","1","06",""
"202406010110","10","10","カズゴルティス","1","3","57","ピーヒュ","94.3","'2-2-2","36.2","7","14.1","498","-10","ジュニアカップ(L)","","","","1","1600","1","","1","06",""
"202406010111","1","3","リカンカブール","1","5","56","津村明秀","118.9","'3-4-4-4","34.5","5","7.8","494","-12","第73回日刊スポ賞中山金杯(GIII)","","","","1","2000","1","","1","06",""
"202406010111","2","7","ククナ","0","6","54","戸崎圭太","119.0","'9-8-10-10","34.1","8","15.4","468","+6","第73回日刊スポ賞中山金杯(GIII)","","","","1","2000","1","","1","06",""
"202406010111","3","15","マイネルクリソーラ","1","5","55","Ｍ．デム","119.1","'3-4-6-4","34.6","6","11.1","458","+4","第73回日刊スポ賞中山金杯(GIII)","","","","1","2000","1","","1","06",""
"202406010111","4","8","ボーンディスウェイ","1","5","55","木幡巧也","119.2","'3-3-2-2","34.9","2","4.8","490","0","第73回日刊スポ賞中山金杯(GIII)","","","","1","2000","1","","1","06",""
"202406010111","5","12","ホウオウアマゾン","1","6","58","横山武史","119.3","'2-2-2-2","35.1","14","113.8","512","-4","第73回日刊スポ賞中山金杯(GIII)","","","","1","2000","1","","1","06",""
"202406010111","6","6","クリノプレミアム","0","7","55.5","松岡正海","119.3","'6-7-7-7","34.7","10","36.0","488","+2","第73回日刊スポ賞中山金杯(GIII)","","","","1","2000","1","","1","06",""
"202406010111","7","10","マテンロウレオ","1","5","58.5","横山典弘","119.3","'12-12-13-10","34.0","3","7.0","482","-2","第73回日刊スポ賞中山金杯(GIII)","","","","1","2000","1","","1","06",""
"202406010111","8","13","カテドラル","1","8","58.5","荻野極","119.4","'14-14-15-16","33.8","17","184.0","488","-4","第73回日刊スポ賞中山金杯(GIII)","","","","1","2000","1","","1","06",""
"202406010111","9","11","ゴールデンハインド","0","4","54","菅原明良","119.5","'1-1-1-1","35.4","4","7.3","498","+6","第73回日刊スポ賞中山金杯(GIII)","","","","1","2000","1","","1","06",""
"202406010111","10","5","マイネルファンロン","1","9","56","丸山元気","119.5","'9-10-7-7","34.8","15","134.6","490","+10","第73回日刊スポ賞中山金杯(GIII)","","","","1","2000","1","","1","06",""
"202406010111","11","4","エピファニー","1","5","57","ピーヒュ","119.5","'6-4-4-4","35.1","1","4.1","506","-6","第73回日刊スポ賞中山金杯(GIII)","","","","1","2000","1","","1","06",""
"202406010111","12","9","サクラトゥジュール","1","7","57","キング","119.6","'14-14-13-13","34.3","9","16.2","526","+22","第73回日刊スポ賞中山金杯(GIII)","","","","1","2000","1","","1","06",""
"202406010111","13","2","アラタ","1","7","58","横山和生","119.6","'14-16-15-14","33.9","7","12.2","480","+10","第73回日刊スポ賞中山金杯(GIII)","","","","1","2000","1","","1","06",""
"202406010111","14","1","キタウイング","0","4","53","杉原誠人","119.7","'12-12-11-10","34.6","12","69.0","434","+2","第73回日刊スポ賞中山金杯(GIII)","","","","1","2000","1","","1","06",""
"202406010111","15","14","カレンシュトラウス","1","7","56","藤懸貴志","119.8","'17-17-17-16","33.6","16","144.1","520","-2","第73回日刊スポ賞中山金杯(GIII)","","","","1","2000","1","","1","06",""
"202406010111","16","16","サトノエルドール","1","8","56","三浦皇成","119.9","'6-8-7-7","35.2","13","100.2","482","+10","第73回日刊スポ賞中山金杯(GIII)","","","","1","2000","1","","1","06",""
"202406010111","17","17","エミュー","0","4","54","佐々木大","122.7","'9-10-11-14","37.6","11","61.2","422","-4","第73回日刊スポ賞中山金杯(GIII)","","","","1","2000","1","","1","06",""
"202406010112","1","8","クインズミモザ","0","6","56","野中悠太","113.4","'12-11-12-11","37.9","7","17.9","514","+8","4歳以上2勝クラス","","","","0","1800","1","","1","06",""
"202406010112","2","5","リチャ","1","4","57","戸崎圭太","113.5","'3-3-3-3","38.7","2","3.9","492","+8","4歳以上2勝クラス","","","","0","1800","1","","1","06",""
"202406010112","3","14","アイファーエポック","1","5","55","小林勝太","113.5","'8-8-10-8","38.1","8","22.0","488","+2","4歳以上2勝クラス","","","","0","1800","1","","1","06",""
"202406010112","4","12","タマモロック","1","4","56","永野猛蔵","113.7","'7-7-5-7","38.7","3","5.6","502","+8","4歳以上2勝クラス","","","","0","1800","1","","1","06",""
"202406010112","5","3","アイアムイチリュウ","1","7","58","菅原隆一","114.0","'15-14-15-14","37.6","10","36.2","522","+6","4歳以上2勝クラス","","","","0","1800","1","","1","06",""
"202406010112","6","13","タケルペガサス","1","6","58","横山武史","114.0","'2-2-2-1","39.6","1","2.8","492","+6","4歳以上2勝クラス","","","","0","1800","1","","1","06",""
"202406010112","7","6","フリーフロー","1","7","58","丸田恭介","114.1","'8-8-8-8","38.9","12","72.6","482","+4","4歳以上2勝クラス","","","","0","1800","1","","1","06",""
"202406010112","8","11","クロースコンバット","1","5","58","ピーヒュ","114.1","'6-6-5-5","39.1","9","24.7","510","+4","4歳以上2勝クラス","","","","0","1800","1","","1","06",""
"202406010112","9","15","ファイヴレター","1","7","58","黛弘人","114.1","'12-14-14-13","37.8","14","223.8","474","+10","4歳以上2勝クラス","","","","0","1800","1","","1","06",""
"202406010112","10","7","ウインジョイフル","1","7","58","内田博幸","114.5","'12-11-13-12","38.5","16","359.5","494","-8","4歳以上2勝クラス","","","","0","1800","1","","1","06",""
"202406010112","11","1","セラフィナイト","1","6","58","荻野極","114.6","'3-3-3-3","39.8","5","15.1","456","+2","4歳以上2勝クラス","","","","0","1800","1","","1","06",""
